id	filename	md5	size	state
eb7069ff-9813-429d-93e6-dc87c278c9f5	TCGA-A3-3307-01Z-00-DX1.E9BB41BE-9F96-49A7-8164-A7E715A00EB9.svs	206ed3fc3a9076896eed13a535b2079c	794473984	released
08eca25b-5e76-4f65-bf8c-a8717cb5c6c0	TCGA-BP-5182-01Z-00-DX1.7c434449-e102-47ca-ab56-94f0621811f6.svs	b186237e817a0c8a662eedb36f02c168	863970036	released
53f836a9-f371-49aa-b325-58f3ecb43408	TCGA-B0-5109-01Z-00-DX1.7d4f557d-d4f5-4c89-886c-49ff27fd063a.svs	592dfa700c900db46e68c2e7ab80432d	1058351717	released
8e9f1024-3020-4dd4-ac7f-8c84933fca6c	TCGA-A3-3372-01Z-00-DX1.6a238433-934b-4a03-a35e-4728658eea84.svs	bbdc7033a8e43949eddcd4d11b577c9b	127589705	released
16c93d5b-a280-48d2-ba3c-c892b5a0e409	TCGA-BP-5177-01Z-00-DX1.9c4f716d-a397-4deb-a760-4419f08e7182.svs	ebe97841f04860a4ea414b23862dbf74	863526262	released
14de0456-da9e-4569-a517-327e2433f233	TCGA-B0-4811-01Z-00-DX1.8872dd8e-d119-4928-8639-801bf89ddd6a.svs	795d5c40f690973aa896294713bf78f2	765965795	released
46edb88a-4900-4b5e-9af9-2d8317eae1cb	TCGA-BP-4161-01Z-00-DX1.a5c24186-a438-4c65-857e-d6da30340342.svs	73aca7dfb3d66864f7b1bb6a689dbbac	800612402	released
3f8ada8a-560e-4221-a9ff-2a604d8af8da	TCGA-B0-4819-01Z-00-DX1.4ce81ca5-c546-4d52-895f-092b43635dfc.svs	35e2b24fbcf73422d31ca91e4594e0b5	760147283	released
48bb2678-bb69-407d-8509-1b6ff8861791	TCGA-BP-5170-01Z-00-DX1.ae43bef7-3d81-4f69-be37-b4958bf79939.svs	716496cd5f9adbd99da37e709eeb6fdc	1225385902	released
4cb353fe-d689-4cad-b89c-76a58503fba9	TCGA-BP-4165-01Z-00-DX1.1f8b54d9-1285-4226-a8f4-1ad789cd48c5.svs	cf25a9f003a53e4333f22f292cc74cef	1364710174	released
d7cd0941-24a8-40f4-ab77-b5989e8a24a2	TCGA-B0-5399-01Z-00-DX1.2b8db692-a777-46d2-bfef-ac889bd957aa.svs	30502c264a625850ba7a1ee16afed649	1458339285	released
4642ebfe-27ac-48b0-8c24-88f7ca21893f	TCGA-B0-5110-01Z-00-DX1.c87c39f4-9c4b-4f1c-a658-e93e69cc1280.svs	d184f9d24bb459deddfbf77315d6344b	780540185	released
f2769870-931f-4abf-8497-add6116d5c0a	TCGA-CJ-4886-01Z-00-DX1.14E6C96C-BD32-4EB4-8C9A-760A62D8DFDE.svs	8b96f980d847a62819f9d56ec44f70bd	1602267647	released
f21a2065-b545-4805-a9a2-10aded0e95f8	TCGA-BP-4762-01Z-00-DX1.d7e04665-32ee-4e53-a398-7ef13ab6630c.svs	f06c0987045438ca0e3bc66e887fea0d	724470154	released
0c71dbbf-ee38-464e-bc63-0e74d0dc5534	TCGA-BP-4763-01Z-00-DX1.6f3d1ec1-6404-42a9-9668-2cf0ac931a46.svs	16e0d6174d2d34bf63eb9bc53a271ed8	1052892478	released
a4681811-8d38-41bd-b227-015804eb4879	TCGA-CJ-5672-01Z-00-DX1.E319BB3C-61C0-4324-A448-57B5EC921C17.svs	47239eebfca260a6eb8883315ca10f48	713292410	released
b3b3b801-0af0-45e6-9f07-ef8d1bb8e13d	TCGA-BP-4970-01Z-00-DX1.0075f8d7-796e-4294-b585-3a0bdc29235a.svs	511fc57fa55f6558f9cfdd421f8170c4	824437726	released
628cb459-24ef-459a-bf05-136dde309b75	TCGA-B0-5108-01Z-00-DX1.66c716c2-2112-45b5-babc-2b90d54541d9.svs	f5565f2138dc7b4a9150cdb723af5554	863785143	released
c049132b-31c2-475e-9002-ea6606efacdb	TCGA-CZ-4861-01Z-00-DX1.c36faa05-5e3b-4711-897e-c91f84405870.svs	b5b1be55b24dedd01e315cf44bb645e9	735336448	released
40cbfd0a-5824-4f1f-b144-a8b95fdb3284	TCGA-B8-5551-01Z-00-DX1.eafbba65-d1ae-49e2-9253-5de17ebcb713.svs	0d33bf253df45459152d92d0aebf912b	489652709	released
543240f9-616a-4c4e-bfd1-4fb219dd573a	TCGA-BP-4761-01Z-00-DX1.a53a55ed-a49f-4b4e-ba94-f64da0eedc4f.svs	aed46a047e2ffe8626bbb53e6421832f	1242870642	released
d07e65d7-e832-42b0-be15-0c2697bfba44	TCGA-CJ-4885-01Z-00-DX1.7B74D046-B821-485E-934E-6D3278355822.svs	bca768e05a4aafe8e95164710ad5ec52	1810006687	released
56bab85a-f84a-4797-97fb-1ebc35cbf19a	TCGA-B0-4712-01Z-00-DX1.b584d650-4bdd-452c-9926-18a1a8388d91.svs	a23e2295fc145c54950bf2de7df10f78	1438389521	released
168292de-4f10-44eb-a257-2cf79605b139	TCGA-CJ-4907-01Z-00-DX1.12558019-745F-4EDF-A0A2-3228B475379F.svs	f0e4df5f25ebc63c15e52bd3ad882358	1872701941	released
40ff27fa-eea5-45e3-a933-1679401b73b5	TCGA-A3-3346-01Z-00-DX1.95280216-fd71-4a03-b452-6e3d667f2542.svs	82edd17b3e8fcef713c16c3db295d1a5	91319939	released
40195131-fdd2-4b63-9dbe-7dbd84aa33e9	TCGA-BP-4992-01Z-00-DX1.3f676d40-00de-4eb4-971d-6b93ed165cf5.svs	2281e900f6543a5552a88c9905c504b5	1016669476	released
7c483d7c-d163-4e0a-8f30-9b44c1196bc8	TCGA-AS-3778-01Z-00-DX1.E44DEEAC-DDAC-476A-A8EB-A7E3689B4121.svs	67628b7b4c505dc58589a337c5780c58	620250616	released
dde71e61-4b01-4431-99dd-8167cc41bec1	TCGA-DV-5567-01Z-00-DX1.646edc51-54e3-4999-8554-07f724b906a6.svs	5d32ac2b715bc32ecc6ef18904493af3	352071493	released
55f705e2-8d92-4bea-bee2-5baadc02786b	TCGA-BP-4345-01Z-00-DX1.5ada8b8e-40c4-4035-b34a-7bb0a0bb0005.svs	2e401d86ec8acf23e986957ddfa507a9	715848744	released
f2092363-f81f-498d-b45a-aaf3a4a5110d	TCGA-AK-3430-01Z-00-DX1.71713A92-C495-414B-B3FD-1CF5D0D9F105.svs	c752e465da7897d886b0fa90898ce6c0	704492599	released
73c83fc3-e6cf-4d5d-97f0-b1b8daf81c3e	TCGA-AK-3444-01Z-00-DX1.1F0E0B47-29FF-456F-800A-539983FDCFAA.svs	7f6c686a0e26fb56ac68da4249cc5ee9	401144167	released
1761ba29-dad8-4e46-bf61-417a32a2ceed	TCGA-CJ-4634-01Z-00-DX1.565F5F92-0011-454D-9D1F-1F87603197F9.svs	f4f10a028b3be915a25f690668aa0ae1	1500091315	released
ffa95799-2e01-441c-9bb6-eebf72d10467	TCGA-T7-A92I-01Z-00-DX2.87A6A24E-42E3-4107-AE91-369C0D168556.svs	0d0f8b75965251602f9f913572f54b1d	1470395376	released
1c8a9aca-79c7-43a4-820d-74101d33fa06	TCGA-CJ-4904-01Z-00-DX1.D6315769-36A6-433B-8ED3-85A954A63DE1.svs	3c5b53dc13ac9c5f5e1b48121e47e398	1816445243	released
295beae8-0a76-4e5d-b240-16edddb2170b	TCGA-BP-4170-01Z-00-DX1.6a40609b-239a-40e2-abd1-ccbf51b64b86.svs	5f036f200d4ef1b49d3964b3dab4e9b8	1326321524	released
352409cb-dcf2-4304-90e3-31cf7d9e03d5	TCGA-BP-4335-01Z-00-DX1.95cac7ed-483b-40d7-8bbc-dcd0920cc342.svs	8964bc64447a1f62ed110ef058515289	1000673678	released
04dd0f57-0ad0-40a7-89b1-b4402981b798	TCGA-B0-4823-01Z-00-DX1.9a23a831-7fc7-404c-b195-b3b999b8dfe2.svs	f1edfa332a3295be38779d08446d7cde	1011880443	released
e547b2f8-da83-40bb-97e7-04bee7c1fe70	TCGA-A3-3387-01Z-00-DX1.01a24641-ab38-41bc-9151-48e262eb4826.svs	a96544f1fb5818b9fdc6dfa206437343	204451853	released
4ecf5f2c-b095-423d-ace8-e24703fcc44a	TCGA-B0-4698-01Z-00-DX1.e50fd25d-db5f-419f-b400-911fce1333d0.svs	9cdd63a558378bb259b14538549be9e8	1196475807	released
1b6492ad-e5c2-48f7-9023-d763597bbf4a	TCGA-DV-5576-01Z-00-DX1.ddd18b71-fc48-40f7-bc87-fb50d9ff468c.svs	4dafd86d5380e3e318e29f8c7324b76c	659544157	released
a87aafeb-dd5d-4912-b88d-63d4bd8564fa	TCGA-BP-4760-01Z-00-DX1.0a49c368-739d-42f8-a1cc-5a35ee70a810.svs	0aa98d83a1e93236919d5e63c35fc482	939227180	released
7196a009-43b7-4557-90e0-a88b76eba928	TCGA-B0-4945-01Z-00-DX1.590b650c-c9cb-4601-886c-fde0ccd9b90d.svs	adbfbc207e0a0ff5d4d1e4a07637f134	930922821	released
869ba3fd-3213-46d9-83fc-763448818c04	TCGA-B2-5641-01Z-00-DX1.f8058caa-63f7-421d-9953-c060913c3404.svs	eeae1f25bf961c22c0c3c75679db339b	330800603	released
a3ebcfc2-5679-4e42-a50c-eff001bddb59	TCGA-CZ-5986-01Z-00-DX1.a932e2c0-41e3-4c88-a973-59d57d6dcdcc.svs	55b831482683e043e8094f5b655bef0d	926100513	released
df9b9de0-378c-411c-b3f5-b9534bbd31ef	TCGA-B0-5119-01Z-00-DX1.0efec19e-0a46-4951-926b-d172fb90b2a1.svs	32bb757b616244e084f65c888de4a8c6	969482943	released
666a6165-98f0-4b5c-ac2d-c2f5bc25a156	TCGA-A3-3374-01Z-00-DX1.560b8f9f-5195-43e0-be52-73aede19e077.svs	d627c765238e2fc47055240949dd0dac	345957837	released
67da5120-01ce-4507-a583-4378cc4f914c	TCGA-CZ-5460-01Z-00-DX1.369e0c80-f187-4e65-bf6b-e6e088fcc895.svs	a56577ea1bc70785979c192ec938a84a	1681951643	released
286d4568-5348-4ae2-9f22-fb48898a16f9	TCGA-BP-5010-01Z-00-DX1.e906e855-5dc0-4c28-85e3-a0ce1af27f5d.svs	9951d1becd34046a2622db7ba770addb	1357631930	released
32a9a458-fee4-4d86-9f0d-c428a72829f2	TCGA-BP-5000-01Z-00-DX1.0915cb6f-f9b1-4ea8-a227-cbc559db4c6a.svs	f7bda4cf5696143175fe38d0f6e86456	793182006	released
6e597cad-966c-458c-800f-a7de1b5e2249	TCGA-G6-A5PC-01Z-00-DX1.1E7A6945-7AC1-438D-B1EC-C45BEFC6851E.svs	67e9b88e13740ab44dc6e7d4ea2e35ce	1775849415	released
67e5f183-1b50-4102-81cb-1ed692991226	TCGA-CZ-4862-01Z-00-DX1.67cc16d6-6589-4f7b-bc7e-642eae3d2779.svs	7ffcd8a91460a6fb63cf96b6943a3aa1	717062754	released
fcb65da8-4f72-4beb-bd04-42d01c16a1ea	TCGA-B0-5699-01Z-00-DX1.e53ec6c8-f6c1-4669-bcdd-c2d04acc6a08.svs	ff24f61a873f86ab2a95144bc3be152b	1167460605	released
5425afb7-013e-45a6-92d8-f65fe61cfe39	TCGA-BP-5184-01Z-00-DX1.b682d92b-fc7b-4a8c-a0f3-d1e3a309f136.svs	b8c40c870d82f2ecf0d66ae6275ae314	678842874	released
a4a5d093-3ec4-4c9b-af71-86c53815f130	TCGA-B8-5163-01Z-00-DX1.7e349a4e-7d00-4fc0-a754-52322827906c.svs	5b2cf1647970ccec0808e63dcd8b49c8	1175148514	released
963d0db4-3ec4-4d3d-af2b-c6b85ca50531	TCGA-CZ-5469-01Z-00-DX1.5c3baf64-ab33-4b32-b5e7-b7e4f42b6051.svs	96adda6ca99001a79e536f343da7dc05	1460681851	released
2f41094e-471c-4d87-85bb-02ccf79d6c21	TCGA-BP-4987-01Z-00-DX1.6c63360c-7ac1-41f3-916f-214a4017e455.svs	acd4767d58a7c19371a337a5eb7a5c6c	768550910	released
0e95fd2a-025e-4568-b045-8ffd4c2ee402	TCGA-CJ-4884-01Z-00-DX1.E7A9735A-4ADB-4312-B205-781829DE4C5D.svs	70152d93c8e4eae31f8e401b69abdb6f	1460505977	released
85de424f-4066-4844-be25-cdc8a1765a4e	TCGA-BP-4967-01Z-00-DX1.25615528-2d42-4b48-b086-2e851f4fee6e.svs	a07f0666e41ffbcf9b824b297ad2cdb4	1001477812	released
be769507-f9be-4ac4-95c5-8005f06acd31	TCGA-DV-5569-01Z-00-DX1.6ac6fcb6-18df-4838-83eb-d339f8ce0722.svs	52a1778d98576b827d74779526a1d929	1199983525	released
689eacbb-e4b2-4d79-b718-30977d01451a	TCGA-B8-A54K-01Z-00-DX1.F23402E5-5F94-4B66-80C1-A136578CC450.svs	7bd3534f9f01fff8555ee9215f5b69a2	1092258916	released
4a358d9d-9569-4fa1-8d79-96490e30cec7	TCGA-CJ-4900-01Z-00-DX1.75AA0FB8-54AF-492F-867F-A7A4DA11FCAF.svs	d7605bffdaedd5e16b6d1836469ec71f	960344165	released
023fe658-d9db-42a5-b195-976760a63132	TCGA-B8-A54F-01Z-00-DX1.7C46D299-64F5-42C0-8226-A1AB4FF5C879.svs	739d7d361948eee476d1d09af554cb7b	1697443720	released
887100ef-0760-46ff-8d10-240181655e6d	TCGA-DV-5575-01Z-00-DX1.2f0a5606-1df8-4c3d-aba5-60f3b7d023e5.svs	456a51a5f20f2d3d86e75e0b1305a302	484196969	released
d3cc3186-05f8-47b7-a239-d71618237d4b	TCGA-A3-A8OV-01Z-00-DX1.ABA46896-E96D-4208-B0E3-4712F04175D4.svs	d2f8c574c82e0376ab43f5bcdb3a81f7	984318416	released
3ca56d6d-b759-45c0-a417-9fac1f5301c0	TCGA-BP-4756-01Z-00-DX1.c807152d-3237-4842-af32-cfa7e53a542c.svs	da8c02ac9bfb33f5d17783f5f256cd4f	1047627616	released
ccc6a9a6-da60-4227-8cff-d742e944b468	TCGA-B0-4849-01Z-00-DX1.979ac1bc-d04f-470d-bed2-85d3bd3cd912.svs	c7ecdb3fa18e2ae6a5acdb6a05c3ec55	1124777433	released
518ab2fc-f670-47e1-bd7e-571a4d148628	TCGA-B0-5711-01Z-00-DX1.6839921f-ec08-4e94-8bf9-4b5a4fcdda45.svs	1718b27711347187bf49cd7757183d1d	1041743063	released
60532e0f-63a7-4c20-a015-70aa8480b4e3	TCGA-CJ-4640-01Z-00-DX1.F5625E6F-1B5D-408A-982B-9A66103DF1CC.svs	9d2a6d6dd8c37b05dffe4853e7b5e963	1498045799	released
e1ee0beb-7ed2-4200-9b8e-dac47406d2bd	TCGA-CZ-5466-01Z-00-DX1.f0fd74a8-2430-45dd-9c76-8794619ccf9d.svs	4ddc3044bc9516a12741c4160d6f2778	1721305265	released
d202425c-c82c-4221-891c-d8ba41c6fbb1	TCGA-BP-4343-01Z-00-DX1.262f0e99-f404-4232-bd7a-b23f2ebefc49.svs	9772dfc3e5aee3e31a8a67b1d0d27f16	1048128236	released
9d37aa6b-d808-4f9e-9aa0-4110d6c5e858	TCGA-A3-3380-01Z-00-DX1.67e52764-4c94-42b5-a725-4f61a86b49fe.svs	68ad75f1a1c46bfcb819fad05fa85807	293483455	released
129ed117-66a1-4962-b1ca-8bf9bc724dc8	TCGA-G6-A8L7-01Z-00-DX1.6EE9797B-5DBA-48D9-A62A-9C9791CC54AE.svs	d9392539a58f1721fa998abc2f232ab6	1745759691	released
9ae2309d-02ee-42cb-bfa8-5c81ac7ea947	TCGA-BP-4770-01Z-00-DX1.d8a5f4f9-c07d-4465-823f-6c4b3759b4ad.svs	b1552b62eeca93200cd0d2e6f443ef8e	304973586	released
a8782ace-16b5-45da-badd-6b2441cff710	TCGA-MM-A563-01Z-00-DX1.97A1F7D9-4156-4061-88BB-31EF1FC7B7F9.svs	9872d3aacda5f503e80050494eee23e2	1121261199	released
42eff6a5-23d0-4601-b852-246f323a34b7	TCGA-B0-5084-01Z-00-DX1.550d2568-2aa9-42c8-9b21-fd66aea9c809.svs	9d2716ef620ad1cbea34c910effc046f	824783037	released
19300e5c-4c28-42d0-95fc-66e3cea8511f	TCGA-CZ-4866-01Z-00-DX1.2ff53d7a-6969-4ece-81ce-e32345c323c0.svs	76cf0c09f62518f585eca10502abd841	793087030	released
e1650a28-a300-47ca-be91-a11aff26373c	TCGA-B8-5545-01Z-00-DX1.28896ee1-da73-432d-b6f7-f0e9bc911aa8.svs	bbb1d0d3245d40a9a1d79f01f4917a35	616998467	released
ab1179ca-94a2-46de-972a-10d216ac5e86	TCGA-BP-5175-01Z-00-DX1.e954ae94-307c-475e-9f63-92ae1fe946d5.svs	855a58fb826d4df5f121d58604973da1	1075482340	released
c69b879b-d1aa-4210-8d83-1d45cf9e451f	TCGA-BP-4795-01Z-00-DX1.29d32315-efd2-495c-85b5-86db265cfc9c.svs	314cb40354057c997e2cf62f2d2b8bf5	435725840	released
33e4fc25-a315-4a07-b01c-591141012309	TCGA-B0-4852-01Z-00-DX1.b3511f16-8d4e-4fa4-9f67-8309f277f167.svs	fd624c6666466d2f333851b048beeb48	749764671	released
5cb5bb38-498b-4e4a-8c65-6012eb60b5ae	TCGA-B8-5549-01Z-00-DX1.96d1ead6-37ad-4e5d-bc95-2ef4fd1a940d.svs	380ed71defe3efb0d5b4a7439d96e9e9	632451311	released
96c20c60-a00d-44ea-8a07-38c5ee61b33a	TCGA-CJ-6028-01Z-00-DX1.7D61411B-8B96-4D9A-9CAF-46D22ED72F93.svs	fb6be31cc566a2cebc1b8cd5208affa7	2160187415	released
ecc7280c-a742-48ad-81c0-ee8c312c5d3a	TCGA-CJ-4913-01Z-00-DX1.47D39794-A772-41CA-8921-65B7FD5C6006.svs	2ae1f321a70e0f9de892f026501cebdd	1599505503	released
30d5d4db-98bd-40f9-987e-c8980c7c1af4	TCGA-B0-4703-01Z-00-DX1.05400469-03bd-4f1b-ac33-580a8b582c39.svs	070b25dbc53950c50eea2e668fbb8fd9	1621354597	released
28b4fc97-e12f-4aba-8a06-03e833bf8d4f	TCGA-A3-3322-01Z-00-DX1.9d583339-7726-4eab-a3fb-1a1f2abf8fcf.svs	88f0dfed5849b777f54ce1442ed706f1	223227723	released
bb207caa-b5c2-4852-8c6c-394d4a119c10	TCGA-BP-4329-01Z-00-DX1.da54fc65-7cb6-4265-8d45-b373a59fa1da.svs	90fca5b215dc9e924b8b5f456a991bbf	958441702	released
dd46a547-84a5-436b-b9c9-20be6b33b2ba	TCGA-B0-5691-01Z-00-DX1.ef332029-fdef-4a0c-b891-4ef14da0e6ba.svs	c4f98fac6b2a711a44a7374b8be6a064	1258570641	released
c928d188-1b24-48c2-8ed6-1d2dad7ea7c7	TCGA-6D-AA2E-01Z-00-DX1.81E7420E-9C8B-4076-A604-F2B2AD3340D5.svs	0a96f4ab1cb04d79c03041b6d8e21c17	1494232771	released
a277c1ee-8bce-437d-bce4-e26fb2638f2e	TCGA-DV-5565-01Z-00-DX1.41c51988-2bbf-4745-af8e-d45788995fca.svs	7184d7723ed629eb5393a413e5db7e70	463150569	released
d45ab8c0-536a-4bbb-9a4f-0f69cc9b1768	TCGA-B0-4713-01Z-00-DX1.974f47b6-2d74-4bb0-8436-0712b77f4d0d.svs	b9f34c4408c5909e202ef4f2c69576b7	1148615781	released
974736e9-62fa-452b-9586-0b06ca1185f0	TCGA-B0-4842-01Z-00-DX1.d780158b-81c2-4ac9-b7a0-9c9386c6414c.svs	cc4a0f0c9f259639a04158ebdf673aa7	838153265	released
81424594-ccdb-44f8-b6d3-c4467a3f85ad	TCGA-CZ-5451-01Z-00-DX1.52404227-5c75-4cee-9da9-9176f3f3f89c.svs	f32c4f5fab20838ea8bec58a02df5767	1432839377	released
afd9d21a-b957-4c58-a317-d0ce70b467f2	TCGA-BP-4342-01Z-00-DX1.c77b7558-c2f5-4953-b00a-c188f8ffb0c6.svs	cfd6125c02d569e64d6dd9a3fad5a27f	1226047552	released
46849831-e56f-4099-88b8-e465c542391a	TCGA-CJ-5684-01Z-00-DX1.140EAE71-7E0C-43C0-ACA3-465D0B16A605.svs	dd0fd80d92e631af0e11c00caf333618	566526382	released
a47f55c4-7779-498a-a4a0-fb6ecdacd66c	TCGA-CZ-5455-01Z-00-DX1.f62e1d32-8a1e-4708-a0ba-93516a0b3dab.svs	afd977713a673229a8570e4c0cf5590d	1528398285	released
04faeb32-5d2c-4efb-bcd1-06d9df97a0ad	TCGA-BP-5192-01Z-00-DX1.a907179e-7b54-4315-bed1-6f1f12609cc9.svs	e4a6b733ccafcd1b26989e08c0645148	760639490	released
eb25474f-e249-4f39-9339-b8f5c1690610	TCGA-A3-A6NN-01Z-00-DX1.4769C9A7-02D2-4080-8AA1-CD34F11CB344.svs	21a64c9e2d507531ace2cc6e618b5322	328941856	released
8e9c8629-6eaf-48e0-8e8c-d94c6202344d	TCGA-BP-4963-01Z-00-DX1.7e206961-5271-40d3-a96c-c529499afc7d.svs	6b4b0a99f87f99618ab40e9c295990f6	1224318236	released
23cae934-d2a2-4f89-a6c7-5bb47345e5ec	TCGA-DV-A4VZ-01Z-00-DX1.E724E339-6779-45CC-A938-60F8C490F3D7.svs	b15e5e94e894176ff84602c654404c17	1135500801	released
198cccde-ddf9-4c42-a1b6-52c9a0c357ae	TCGA-CZ-5461-01Z-00-DX1.0a5231b0-7d37-470f-8497-5f1fb5e42d86.svs	8215d496e851ea71c81a27f9e56beb5f	942481709	released
cc092b8a-e576-4456-9e50-28173d50ec02	TCGA-B8-4621-01Z-00-DX1.1b685a91-fb7c-4803-b6c9-3891234d197d.svs	f9671c5a30d4a9506250351d2c6a770e	908920477	released
12634a67-6d76-4934-9270-707d68a494b2	TCGA-CZ-5982-01Z-00-DX1.b7659f4b-921e-42d9-a691-2b2262a2bfb3.svs	080027651dc8446b96e5ffaf871cf26b	451789473	released
935be266-f9b9-4d1a-b68f-bd1477a3683a	TCGA-CZ-4858-01Z-00-DX1.657d1abf-8811-4ea5-a02b-89a6eeaeafbb.svs	66a79262793e92a295b8478b934549c8	478288560	released
12ecbe7b-fbb9-4637-a218-94f640ba2fc2	TCGA-A3-3311-01Z-00-DX1.9674290b-42c6-4107-9eb3-a7d712fbf858.svs	c4a8caf71d2b3f434d40d47b6be89b34	225935013	released
c26fbf49-9051-489f-a06c-0d3b1b1346f0	TCGA-B8-5164-01Z-00-DX1.6d846ab5-2fcf-4a99-8b82-3b77146fccf3.svs	777790da1d1a4c0810bc993cce7352c3	750362074	released
4e0e0996-4f1a-415f-88d1-49a635e1a89b	TCGA-B8-4620-01Z-00-DX1.dc9f48a4-0c88-49c7-ae2e-92d3b5c74b16.svs	d3d626f8b1cc4b9dd6c38e76e97d36d1	613713271	released
a9953d1e-e9dd-470e-a265-3bd8e0caf551	TCGA-BP-5195-01Z-00-DX1.910fae7d-503e-4758-bb45-7c039ff9d179.svs	2e8c838bf3457c0cad1169657d574d2b	1087022530	released
7a0ac9e4-bf69-40f8-880d-14cd3bb1c97d	TCGA-CJ-4644-01Z-00-DX1.130EA9F0-3583-492D-96DF-7BE75F3F4624.svs	c592d57b9e02586f61db86436877dd56	1722171759	released
3df98828-1ce5-4279-bcef-a1918d5609d4	TCGA-B0-5705-01Z-00-DX1.4544d10a-df2f-46f3-b174-94f72c9310aa.svs	3c6161a94d4710dd160e3e8eab247ff9	1043891705	released
090a39c6-8fbe-42df-bd34-45dccc7836b4	TCGA-CJ-4871-01Z-00-DX1.B944523E-7380-4C02-A3C4-B337A41AEDD9.svs	ac9697cef654e3f2b094aefaefe5622f	1504640409	released
ad6cbe43-2665-4b60-9ff0-fd56f2df5e19	TCGA-A3-3343-01Z-00-DX1.938861e3-e813-4954-838d-a3a64030bd4c.svs	edd607a46db77a4574819189841e78e2	956072397	released
07db027d-0e59-41fe-b28e-d7dd1250c9fd	TCGA-CZ-5470-01Z-00-DX1.5d2b135c-a5e2-4e8a-a8bc-068239738f24.svs	af66e2dfd8575e3c1013c5ede37b67a2	1500187375	released
6a2ae24e-78de-4910-a629-e9847c03bac0	TCGA-BP-4330-01Z-00-DX1.9d3bec1f-552e-4515-b467-828b8f76503d.svs	d39b5d55107e63f21d17b41b96ca8b29	831417968	released
0f2bd947-5564-4121-8c25-99da60138c53	TCGA-CJ-4881-01Z-00-DX1.4B82DB9B-4A2B-47D4-8663-8AD218E3644A.svs	e3d2bf1702a3aadef92079111c47c322	1846353103	released
bfcfc1fa-3ad1-4676-b636-ae898facf764	TCGA-B8-A54I-01Z-00-DX1.76B5A794-746B-47DC-A771-3B56F24EF28B.svs	c094d58a15bbe618420dfdd99cb0a935	1556306986	released
fef61503-ef51-47f3-a364-f478eac6ee8c	TCGA-B0-4839-01Z-00-DX1.0c13b082-d7e6-4327-b5cc-ab6bd99b78aa.svs	60419a0357ec138891dbd34b1e5c0428	925877977	released
b2fb5a29-4563-4dcd-8eeb-c240f5f1cefd	TCGA-CJ-4901-01Z-00-DX1.F720CF55-2204-4222-A99B-165FF257AF22.svs	9f5e9f40a95af50542590c92a6cd2c8f	1598603857	released
7a246e96-48fd-4854-aa9f-26a5fd44d5e0	TCGA-A3-A6NL-01Z-00-DX1.7796AE2F-CC39-4266-A740-DBB04ACA869D.svs	8361b754f4aaa502f2a572eeedd296b0	345572480	released
856eee07-3b67-4418-8a04-af7699e92565	TCGA-CJ-4878-01Z-00-DX1.33EAAB31-7D61-4479-B590-C354B9256433.svs	3301390b7c73502998d8bd0783bd2cf7	1172439823	released
3a1a9b49-db35-4cc7-add2-3fef43ce7d0f	TCGA-B0-5095-01Z-00-DX1.4f173713-aa67-458f-82b5-7d2a46b7fb29.svs	88d6c9e8e3fa1d801e5fdbc160bf212a	698583073	released
c044a9dc-b6ed-47af-8500-16c13d89c298	TCGA-B4-5377-01Z-00-DX1.E4AA3C18-D6A3-47C5-9FA9-38238F075DAB.svs	db161ae457d7a62195ea2ee9e5ba81c0	430591901	released
b9e5a2e9-44da-4b97-9e70-f380e756092d	TCGA-A3-3324-01Z-00-DX1.43959e95-b823-4614-9552-52a432f7d115.svs	53305b1bd2d597519ce4dd98369dd9b6	194785415	released
a3af5d35-d68c-49f3-b859-87aeb81c624a	TCGA-CJ-5671-01Z-00-DX1.B5C9CA9F-A061-42EC-9A19-F0702F1577E5.svs	13b6f9c528e0951e183ae60ce53c7423	394374668	released
cabf2c32-a9cc-4859-b2c9-822aedd6c578	TCGA-BP-4804-01Z-00-DX1.a998cc6f-408c-4144-9d8f-6a800bb85ced.svs	d304ad891639690767eda2831c6ca01c	684004254	released
cb37a6e2-21ba-48f5-b61e-adc80b8c566a	TCGA-B8-5550-01Z-00-DX1.f9c84121-b555-486b-9049-9b87c7268e0a.svs	596eef2b01bbf4b5214bc72cc06fc49a	1171366203	released
d9631a21-ed56-4a38-8818-6370bb04e981	TCGA-BP-5174-01Z-00-DX1.d6f8427f-fbbe-4582-a020-ede5675a7e76.svs	84e07d410bfd1124da5fb1622cbed597	1063285836	released
5e959c2d-fa1b-4c0d-8128-08a409171af5	TCGA-BP-4989-01Z-00-DX1.14bd85dc-5ac2-4da0-b8c2-ddf5c791aac5.svs	7c1439a29b5197b5619d981869908814	1065244528	released
820535b1-6bd5-4eb9-8c6d-dc7138dfacb8	TCGA-BP-5199-01Z-00-DX1.4db19cdf-ebe4-48ae-9e8f-331303f13472.svs	ad7a79e6015a86e88ac93192d66ee162	1041258248	released
98bd8908-f890-4600-93b4-e6e1d4137560	TCGA-B0-4694-01Z-00-DX1.beeee877-b7f3-4110-84e9-2db8be5667f5.svs	80655638311a62dc700afc915df045e5	1054372713	released
6ee5a14d-0ba5-45fb-8df9-e9ea4d8c9943	TCGA-BP-5194-01Z-00-DX1.396df9e6-7305-4e25-9c15-64bbc431e568.svs	f715a343dd24da3db9f1cc620b016572	1347995298	released
